
1,100,100,0.0539072,18.5504
1,100,200,0.10729,18.6411
1,100,300,0.160698,18.6685
1,100,400,0.216012,18.5175
1,100,500,0.272169,18.3709
1,100,600,0.326502,18.3766
1,100,700,0.380962,18.3745
1,100,800,0.435227,18.3812
1,100,900,0.489175,18.3983
1,100,1000,0.543886,18.3862
1,200,100,0.210157,19.0334
1,200,200,0.41364,19.3405
1,200,300,0.62396,19.232
1,200,400,0.840261,19.0417
1,200,500,1.05521,18.9535
1,200,600,1.26067,19.0375
1,200,700,1.47036,19.043
1,200,800,1.6804,19.0431
1,200,900,1.87698,19.1797
1,200,1000,2.09951,19.052
1,300,100,0.466519,19.2918
1,300,200,0.933194,19.2886
1,300,300,1.3995,19.2926
1,300,400,1.86618,19.2908
1,300,500,2.33261,19.2917
1,300,600,2.79952,19.289
1,300,700,3.26773,19.2794
1,300,800,3.73306,19.2871
1,300,900,4.19846,19.2928
1,300,1000,4.66618,19.2877
1,400,100,0.813127,19.6771
1,400,200,1.62878,19.6466
1,400,300,2.45398,19.5601
1,400,400,3.29731,19.4097
1,400,500,4.15001,19.2771
1,400,600,4.93863,19.4386
1,400,700,5.76618,19.4236
1,400,800,6.59174,19.4183
1,400,900,7.40952,19.4345
1,400,1000,8.23473,19.4299
1,500,100,1.27926,19.5426
1,500,200,2.55821,19.5449
1,500,300,3.83821,19.5404
1,500,400,5.11653,19.5445
1,500,500,6.39568,19.5445
1,500,600,7.67501,19.5439
1,500,700,8.95378,19.5448
1,500,800,10.2345,19.5418
1,500,900,11.5131,19.543
1,500,1000,12.6763,19.7219
1,600,100,1.82075,19.7721
1,600,200,3.64228,19.7678
1,600,300,5.50071,19.6338
1,600,400,7.34694,19.6
1,600,500,9.1835,19.6004
1,600,600,11.0209,19.5992
1,600,700,12.8586,19.5978
1,600,800,14.6941,19.5997
1,600,900,16.5299,19.6008
1,600,1000,18.369,19.5982
1,700,100,2.49545,19.6357
1,700,200,4.99054,19.6372
1,700,300,7.48484,19.6397
1,700,400,9.98102,19.6373
1,700,500,12.4761,19.6375
1,700,600,14.9706,19.6385
1,700,700,17.4648,19.6395
1,700,800,19.9584,19.6408
1,700,900,22.4617,19.6335
1,700,1000,24.9501,19.6392
1,800,100,3.25439,19.6658
1,800,200,6.50748,19.6697
1,800,300,9.7608,19.6705
1,800,400,13.014,19.6712
1,800,500,16.2686,19.6698
1,800,600,19.5226,19.6695
1,800,700,22.775,19.6707
1,800,800,26.0279,19.6712
1,800,900,29.1634,19.7508
1,800,1000,32.5436,19.6659
1,900,100,4.11275,19.6948
1,900,200,8.22561,19.6946
1,900,300,12.3363,19.6979
1,900,400,16.449,19.6972
1,900,500,20.5444,19.7134
1,900,600,24.6589,19.7089
1,900,700,28.7865,19.6968
1,900,800,32.8847,19.7052
1,900,900,36.9456,19.7317
1,900,1000,41.1556,19.6814
1,1000,100,5.07349,19.7103
1,1000,200,10.1473,19.7096
1,1000,300,15.2203,19.7106
1,1000,400,20.2224,19.7801
1,1000,500,25.3788,19.7014
1,1000,600,30.4588,19.6987
1,1000,700,35.5338,19.6996
1,1000,800,40.618,19.6957
1,1000,900,45.7061,19.691
1,1000,1000,50.6106,19.7587
2,100,100,0.117782,8.49024
2,100,200,0.234217,8.5391
2,100,300,0.234504,12.793
2,100,400,0.227763,17.5621
2,100,500,0.284654,17.5652
2,100,600,0.341977,17.545
2,100,700,0.398919,17.5474
2,100,800,0.454625,17.5969
2,100,900,0.511746,17.5868
2,100,1000,0.568796,17.581
2,200,100,0.207369,19.2893
2,200,200,0.415172,19.2691
2,200,300,0.623413,19.2489
2,200,400,0.830348,19.269
2,200,500,1.03775,19.2725
2,200,600,2.62785,9.13295
2,200,700,1.54499,18.123
2,200,800,1.66106,19.2648
2,200,900,1.86853,19.2665
2,200,1000,2.07612,19.2668
2,300,100,0.45012,19.9947
2,300,200,0.899393,20.0135
2,300,300,1.34965,20.0051
2,300,400,1.79928,20.008
2,300,500,2.24966,20.003
2,300,600,2.69859,20.0105
2,300,700,3.14829,20.0109
2,300,800,3.9504,18.226
2,300,900,4.00517,20.2239
2,300,1000,5.22605,17.2214
2,400,100,0.795667,20.1089
2,400,200,1.59172,20.104
2,400,300,2.38366,20.1371
2,400,400,3.18365,20.1027
2,400,500,3.98377,20.0815
2,400,600,4.72551,20.3153
2,400,700,5.50672,20.3388
2,400,800,6.29222,20.3426
2,400,900,7.07343,20.3579
2,400,1000,7.84236,20.402
2,500,100,1.23083,20.3115
2,500,200,2.4673,20.2651
2,500,300,3.66792,20.4476
2,500,400,4.86102,20.5718
2,500,500,6.13697,20.3683
2,500,600,7.35915,20.3828
2,500,700,9.28012,18.8575
2,500,800,12.6773,15.7763
2,500,900,16.3111,13.7943
2,500,1000,18.6245,13.4232
