1,100,100,0.0284495,35.15
1,100,200,0.0568613,35.1733
1,100,300,0.0853403,35.1534
1,100,400,0.113684,35.1854
1,100,500,0.142663,35.0476
1,100,600,0.170806,35.1275
1,100,700,0.199153,35.1488
1,100,800,0.22878,34.968
1,100,900,0.256086,35.1445
1,100,1000,0.285276,35.0538
1,200,100,0.11384,35.137
1,200,200,0.227551,35.157
1,200,300,0.341327,35.1569
1,200,400,0.457712,34.9565
1,200,500,0.574277,34.8264
1,200,600,0.683688,35.1038
1,200,700,0.800001,35
1,200,800,0.910456,35.1472
1,200,900,1.02595,35.0893
1,200,1000,1.13739,35.1682
1,300,100,0.255931,35.1658
1,300,200,0.512526,35.1202
1,300,300,0.768347,35.1404
1,300,400,1.02442,35.1418
1,300,500,1.28053,35.1418
1,300,600,1.53588,35.1589
1,300,700,1.79287,35.1392
1,300,800,2.04895,35.1399
1,300,900,2.30559,35.1321
1,300,1000,2.57397,34.9655
1,400,100,0.455771,35.1054
1,400,200,0.91049,35.1459
1,400,300,1.36572,35.1463
1,400,400,1.82125,35.1406
1,400,500,2.2854,35.0048
1,400,600,2.7334,35.1211
1,400,700,3.18768,35.1353
1,400,800,3.65109,35.058
1,400,900,4.12029,34.949
1,400,1000,4.55123,35.1553
1,500,100,0.71604,34.9143
1,500,200,1.42242,35.1513
1,500,300,2.1331,35.16
1,500,400,2.84382,35.1639
1,500,500,3.55635,35.1484
1,500,600,4.26956,35.1324
1,500,700,4.9799,35.1413
1,500,800,5.68902,35.1554
1,500,900,6.40009,35.1558
1,500,1000,7.11025,35.1605
1,600,100,1.02428,35.1465
1,600,200,2.04791,35.1578
1,600,300,3.0736,35.1379
1,600,400,4.09908,35.1298
1,600,500,5.12547,35.1187
1,600,600,6.15182,35.1116
1,600,700,7.17304,35.1316
1,600,800,8.22394,35.0197
1,600,900,9.22114,35.1366
1,600,1000,10.2493,35.1243
1,700,100,1.39555,35.1116
1,700,200,2.79394,35.0759
1,700,300,4.18786,35.1015
1,700,400,5.58297,35.1068
1,700,500,6.98339,35.0833
1,700,600,8.3952,35.02
1,700,700,9.7746,35.091
1,700,800,11.1624,35.1179
1,700,900,12.5527,35.1318
1,700,1000,13.941,35.148
1,800,100,1.82337,35.0999
1,800,200,3.65417,35.0285
1,800,300,5.46294,35.1459
1,800,400,7.28443,35.1435
1,800,500,9.10689,35.1382
1,800,600,10.9312,35.1288
1,800,700,12.8455,34.8759
1,800,800,14.7616,34.6846
1,800,900,16.399,35.1241
1,800,1000,18.2143,35.1373
1,900,100,2.30914,35.078
1,900,200,4.60989,35.1418
1,900,300,6.91318,35.1502
1,900,400,9.22098,35.1373
1,900,500,11.5259,35.1381
1,900,600,13.8293,35.1427
1,900,700,16.1446,35.1201
1,900,800,18.4534,35.1155
1,900,900,20.7805,35.0809
1,900,1000,23.0607,35.1247
1,1000,100,2.84532,35.1454
1,1000,200,5.69362,35.1271
1,1000,300,8.53555,35.1471
1,1000,400,11.3924,35.1112
1,1000,500,14.2295,35.1383
1,1000,600,17.0824,35.1239
1,1000,700,19.9192,35.142
1,1000,800,22.8129,35.0679
1,1000,900,25.625,35.1219
1,1000,1000,28.4646,35.1314
2,100,100,0.0171084,58.451
2,100,200,0.0357085,56.0091
2,100,300,0.0519448,57.7536
2,100,400,0.0681752,58.6724
2,100,500,0.0855526,58.4436
2,100,600,0.104131,57.6198
2,100,700,0.120938,57.8811
2,100,800,0.140375,56.9902
2,100,900,0.15471,58.1735
2,100,1000,0.171667,58.2524
2,200,100,0.0700369,57.1127
2,200,200,0.138338,57.8293
2,200,300,0.175036,68.5574
2,200,400,0.231907,68.9932
2,200,500,0.290611,68.8204
2,200,600,0.348318,68.9025
2,200,700,0.406126,68.944
2,200,800,0.464184,68.9382
2,200,900,0.524529,68.633
2,200,1000,0.616341,64.8991
